key_id;tournament_id;match_id;team_id;home_team;away_team;player_id;shirt_number;position_name;position_code;starter;substitute
1698;WC-1974;M-1974-37;T-09;1;0;P-72683;4;defender;DF;1;0
1699;WC-1974;M-1974-37;T-09;1;0;P-81415;6;defender;DF;1;0
1700;WC-1974;M-1974-37;T-09;1;0;P-77430;7;midfielder;MF;1;0
1701;WC-1974;M-1974-37;T-09;1;0;P-85778;10;midfielder;MF;1;0
1702;WC-1974;M-1974-37;T-09;1;0;P-89117;13;forward;FW;1;0
1703;WC-1974;M-1974-37;T-09;1;0;P-06277;15;defender;DF;1;0
1704;WC-1974;M-1974-37;T-09;1;0;P-07188;17;midfielder;MF;1;0
1705;WC-1974;M-1974-37;T-09;1;0;P-41064;18;defender;DF;1;0
1706;WC-1974;M-1974-37;T-09;1;0;P-89519;21;forward;FW;1;0
1707;WC-1974;M-1974-37;T-09;1;0;P-01779;19;forward;FW;0;1
1708;WC-1974;M-1974-37;T-57;0;1;P-06667;2;goal keeper;GK;1;0
1709;WC-1974;M-1974-37;T-57;0;1;P-89521;4;defender;DF;1;0
1710;WC-1974;M-1974-37;T-57;0;1;P-95634;6;defender;DF;1;0
1711;WC-1974;M-1974-37;T-57;0;1;P-48883;9;defender;DF;1;0
1712;WC-1974;M-1974-37;T-57;0;1;P-39234;10;defender;DF;1;0
1713;WC-1974;M-1974-37;T-57;0;1;P-29548;12;midfielder;MF;1;0
1714;WC-1974;M-1974-37;T-57;0;1;P-97548;13;midfielder;MF;1;0
1715;WC-1974;M-1974-37;T-57;0;1;P-65840;14;midfielder;MF;1;0
1716;WC-1974;M-1974-37;T-57;0;1;P-21597;16;midfielder;MF;1;0
1717;WC-1974;M-1974-37;T-57;0;1;P-92867;17;forward;FW;1;0
1718;WC-1974;M-1974-37;T-57;0;1;P-20188;18;forward;FW;1;0
1719;WC-1974;M-1974-37;T-57;0;1;P-07479;11;midfielder;MF;0;1
1720;WC-1974;M-1974-37;T-57;0;1;P-28931;20;forward;FW;0;1
1721;WC-1974;M-1974-38;T-48;1;0;P-01582;2;center back;CB;1;0
1722;WC-1974;M-1974-38;T-48;1;0;P-65100;3;center midfielder;CM;1;0
1723;WC-1974;M-1974-38;T-48;1;0;P-89311;6;defensive midfielder;DM;1;0
1724;WC-1974;M-1974-38;T-48;1;0;P-12372;8;goal keeper;GK;1;0
1725;WC-1974;M-1974-38;T-48;1;0;P-31830;12;left back;LB;1;0
1726;WC-1974;M-1974-38;T-48;1;0;P-16991;13;center midfielder;CM;1;0
1727;WC-1974;M-1974-38;T-48;1;0;P-50564;14;center forward;CF;1;0
1728;WC-1974;M-1974-38;T-48;1;0;P-63266;15;left winger;LW;1;0
1729;WC-1974;M-1974-38;T-48;1;0;P-89554;16;right winger;RW;1;0
1730;WC-1974;M-1974-38;T-48;1;0;P-48827;17;center back;CB;1;0
1731;WC-1974;M-1974-38;T-48;1;0;P-45370;20;right back;RB;1;0
1732;WC-1974;M-1974-38;T-48;1;0;P-43188;7;midfielder;MF;0;1
1733;WC-1974;M-1974-38;T-48;1;0;P-25337;10;midfielder;MF;0;1
1734;WC-1974;M-1974-38;T-86;0;1;P-14080;1;goal keeper;GK;1;0
1735;WC-1974;M-1974-38;T-86;0;1;P-69695;2;right back;RB;1;0
1736;WC-1974;M-1974-38;T-86;0;1;P-48686;3;left back;LB;1;0
1737;WC-1974;M-1974-38;T-86;0;1;P-66174;4;center back;CB;1;0
1738;WC-1974;M-1974-38;T-86;0;1;P-72864;5;center back;CB;1;0
1739;WC-1974;M-1974-38;T-86;0;1;P-48733;9;right winger;RW;1;0
1740;WC-1974;M-1974-38;T-86;0;1;P-60896;12;center midfielder;CM;1;0
1741;WC-1974;M-1974-38;T-86;0;1;P-72441;13;center forward;CF;1;0
1742;WC-1974;M-1974-38;T-86;0;1;P-92173;14;attacking midfielder;AM;1;0
1743;WC-1974;M-1974-38;T-86;0;1;P-41102;16;center midfielder;CM;1;0
1744;WC-1974;M-1974-38;T-86;0;1;P-35602;17;left winger;LW;1;0
1745;WC-1978;M-1978-01;T-86;1;0;P-14080;1;goal keeper;GK;1;0
1746;WC-1978;M-1978-01;T-86;1;0;P-69695;2;defender;DF;1;0
1747;WC-1978;M-1978-01;T-86;1;0;P-47205;4;defender;DF;1;0
1748;WC-1978;M-1978-01;T-86;1;0;P-68969;5;defender;DF;1;0
1749;WC-1978;M-1978-01;T-86;1;0;P-41102;6;midfielder;MF;1;0
1750;WC-1978;M-1978-01;T-86;1;0;P-64134;7;forward;FW;1;0
1751;WC-1978;M-1978-01;T-86;1;0;P-03391;8;forward;FW;1;0
1752;WC-1978;M-1978-01;T-86;1;0;P-52461;9;forward;FW;1;0
1753;WC-1978;M-1978-01;T-86;1;0;P-15681;10;midfielder;MF;1;0
1754;WC-1978;M-1978-01;T-86;1;0;P-20874;15;midfielder;MF;1;0
1755;WC-1978;M-1978-01;T-86;1;0;P-95747;20;midfielder;MF;1;0
1756;WC-1978;M-1978-01;T-57;0;1;P-06667;1;goal keeper;GK;1;0
1757;WC-1978;M-1978-01;T-57;0;1;P-56499;3;defender;DF;1;0
1758;WC-1978;M-1978-01;T-57;0;1;P-89521;4;defender;DF;1;0
1759;WC-1978;M-1978-01;T-57;0;1;P-42824;5;midfielder;MF;1;0
1760;WC-1978;M-1978-01;T-57;0;1;P-95634;6;defender;DF;1;0
1761;WC-1978;M-1978-01;T-57;0;1;P-48883;9;defender;DF;1;0
1762;WC-1978;M-1978-01;T-57;0;1;P-37521;11;midfielder;MF;1;0
1763;WC-1978;M-1978-01;T-57;0;1;P-29548;12;midfielder;MF;1;0
1764;WC-1978;M-1978-01;T-57;0;1;P-21597;16;forward;FW;1;0
1765;WC-1978;M-1978-01;T-57;0;1;P-92867;17;forward;FW;1;0
1766;WC-1978;M-1978-01;T-57;0;1;P-67962;19;forward;FW;1;0
1767;WC-1978;M-1978-01;T-57;0;1;P-97548;8;midfielder;MF;0;1
1768;WC-1978;M-1978-01;T-57;0;1;P-03652;18;midfielder;MF;0;1
1769;WC-1978;M-1978-02;T-41;1;0;P-48831;1;goal keeper;GK;1;0
1770;WC-1978;M-1978-02;T-41;1;0;P-83005;2;defender;DF;1;0
1771;WC-1978;M-1978-02;T-41;1;0;P-03775;3;defender;DF;1;0
1772;WC-1978;M-1978-02;T-41;1;0;P-21248;5;defender;DF;1;0
1773;WC-1978;M-1978-02;T-41;1;0;P-99788;8;defender;DF;1;0
1774;WC-1978;M-1978-02;T-41;1;0;P-88467;9;midfielder;MF;1;0
1775;WC-1978;M-1978-02;T-41;1;0;P-12030;10;midfielder;MF;1;0
1776;WC-1978;M-1978-02;T-41;1;0;P-93788;14;midfielder;MF;1;0
1777;WC-1978;M-1978-02;T-41;1;0;P-44349;16;midfielder;MF;1;0
1778;WC-1978;M-1978-02;T-41;1;0;P-57787;18;center forward;CF;1;0
1779;WC-1978;M-1978-02;T-41;1;0;P-91717;21;center forward;CF;1;0
1780;WC-1978;M-1978-02;T-41;1;0;P-17293;15;midfielder;MF;0;1
1781;WC-1978;M-1978-02;T-30;0;1;P-03719;3;defender;DF;1;0
1782;WC-1978;M-1978-02;T-30;0;1;P-34605;4;defender;DF;1;0
1783;WC-1978;M-1978-02;T-30;0;1;P-56255;7;defender;DF;1;0
1784;WC-1978;M-1978-02;T-30;0;1;P-54040;8;defender;DF;1;0
1785;WC-1978;M-1978-02;T-30;0;1;P-65887;10;midfielder;MF;1;0
1786;WC-1978;M-1978-02;T-30;0;1;P-48925;11;midfielder;MF;1;0
1787;WC-1978;M-1978-02;T-30;0;1;P-08939;15;midfielder;MF;1;0
1788;WC-1978;M-1978-02;T-30;0;1;P-83674;16;forward;FW;1;0
1789;WC-1978;M-1978-02;T-30;0;1;P-16067;17;forward;FW;1;0
1790;WC-1978;M-1978-02;T-30;0;1;P-74565;19;forward;FW;1;0
1791;WC-1978;M-1978-02;T-30;0;1;P-32988;21;goal keeper;GK;1;0
1792;WC-1978;M-1978-02;T-30;0;1;P-27315;14;midfielder;MF;0;1
1793;WC-1978;M-1978-02;T-30;0;1;P-67442;20;forward;FW;0;1
1794;WC-1978;M-1978-03;T-79;1;0;P-32712;2;defender;DF;1;0
1795;WC-1978;M-1978-03;T-79;1;0;P-10069;3;defender;DF;1;0
1796;WC-1978;M-1978-03;T-79;1;0;P-71287;5;defender;DF;1;0
1797;WC-1978;M-1978-03;T-79;1;0;P-66055;6;midfielder;MF;1;0
1798;WC-1978;M-1978-03;T-79;1;0;P-94864;7;midfielder;MF;1;0
1799;WC-1978;M-1978-03;T-79;1;0;P-44105;8;midfielder;MF;1;0
1800;WC-1978;M-1978-03;T-79;1;0;P-47488;9;forward;FW;1;0
1801;WC-1978;M-1978-03;T-79;1;0;P-12467;10;midfielder;MF;1;0
1802;WC-1978;M-1978-03;T-79;1;0;P-25130;11;forward;FW;1;0
1803;WC-1978;M-1978-03;T-79;1;0;P-16979;20;defender;DF;1;0
1804;WC-1978;M-1978-03;T-79;1;0;P-99636;22;goal keeper;GK;1;0
1805;WC-1978;M-1978-03;T-79;1;0;P-36542;12;midfielder;MF;0;1
1806;WC-1978;M-1978-03;T-79;1;0;P-50864;14;forward;FW;0;1
1807;WC-1978;M-1978-03;T-46;0;1;P-07985;1;goal keeper;GK;1;0
1808;WC-1978;M-1978-03;T-46;0;1;P-04060;3;defender;DF;1;0
1809;WC-1978;M-1978-03;T-46;0;1;P-04466;4;defender;DF;1;0
1810;WC-1978;M-1978-03;T-46;0;1;P-84173;5;defender;DF;1;0
1811;WC-1978;M-1978-03;T-46;0;1;P-55869;6;midfielder;MF;1;0
1812;WC-1978;M-1978-03;T-46;0;1;P-08713;7;midfielder;MF;1;0
1813;WC-1978;M-1978-03;T-46;0;1;P-64532;9;forward;FW;1;0
1814;WC-1978;M-1978-03;T-46;0;1;P-26316;11;forward;FW;1;0
1815;WC-1978;M-1978-03;T-46;0;1;P-64464;12;defender;DF;1;0
1816;WC-1978;M-1978-03;T-46;0;1;P-69029;17;midfielder;MF;1;0
1817;WC-1978;M-1978-03;T-46;0;1;P-52419;21;midfielder;MF;1;0
1818;WC-1978;M-1978-03;T-46;0;1;P-21068;18;midfielder;MF;0;1
1819;WC-1978;M-1978-04;T-03;1;0;P-66254;2;center midfielder;CM;1;0
1820;WC-1978;M-1978-04;T-03;1;0;P-25276;5;goal keeper;GK;1;0
1821;WC-1978;M-1978-04;T-03;1;0;P-99593;6;defensive midfielder;DM;1;0
1822;WC-1978;M-1978-04;T-03;1;0;P-03905;7;center back;CB;1;0
1823;WC-1978;M-1978-04;T-03;1;0;P-04739;9;forward;FW;1;0
1824;WC-1978;M-1978-04;T-03;1;0;P-35082;10;attacking midfielder;AM;1;0
1825;WC-1978;M-1978-04;T-03;1;0;P-26640;14;center forward;CF;1;0
1826;WC-1978;M-1978-04;T-03;1;0;P-06976;15;right back;RB;1;0
1827;WC-1978;M-1978-04;T-03;1;0;P-80376;19;center back;CB;1;0
1828;WC-1978;M-1978-04;T-03;1;0;P-54098;20;left back;LB;1;0
1829;WC-1978;M-1978-04;T-03;1;0;P-62351;21;forward;FW;1;0
1830;WC-1978;M-1978-04;T-03;1;0;P-44317;1;attacking midfielder;AM;0;1
1831;WC-1978;M-1978-04;T-03;1;0;P-61157;4;forward;FW;0;1
1832;WC-1978;M-1978-04;T-36;0;1;P-64266;1;goal keeper;GK;1;0
1833;WC-1978;M-1978-04;T-36;0;1;P-56063;2;defender;DF;1;0
1834;WC-1978;M-1978-04;T-36;0;1;P-99164;3;defender;DF;1;0
1835;WC-1978;M-1978-04;T-36;0;1;P-42012;4;defender;DF;1;0
1836;WC-1978;M-1978-04;T-36;0;1;P-12183;5;midfielder;MF;1;0
1837;WC-1978;M-1978-04;T-36;0;1;P-36123;6;defender;DF;1;0
1838;WC-1978;M-1978-04;T-36;0;1;P-34326;8;forward;FW;1;0
1839;WC-1978;M-1978-04;T-36;0;1;P-86777;9;forward;FW;1;0
1840;WC-1978;M-1978-04;T-36;0;1;P-45243;10;forward;FW;1;0
1841;WC-1978;M-1978-04;T-36;0;1;P-17566;13;midfielder;MF;1;0
1842;WC-1978;M-1978-04;T-36;0;1;P-15153;18;midfielder;MF;1;0
1843;WC-1978;M-1978-04;T-36;0;1;P-70353;12;defender;DF;0;1
1844;WC-1978;M-1978-05;T-05;1;0;P-62318;1;goal keeper;GK;1;0
1845;WC-1978;M-1978-05;T-05;1;0;P-47233;2;defender;DF;1;0
1846;WC-1978;M-1978-05;T-05;1;0;P-61365;3;defender;DF;1;0
1847;WC-1978;M-1978-05;T-05;1;0;P-49343;4;defender;DF;1;0
1848;WC-1978;M-1978-05;T-05;1;0;P-92720;5;defender;DF;1;0
1849;WC-1978;M-1978-05;T-05;1;0;P-68078;7;midfielder;MF;1;0
1850;WC-1978;M-1978-05;T-05;1;0;P-03451;8;midfielder;MF;1;0
1851;WC-1978;M-1978-05;T-05;1;0;P-52271;9;forward;FW;1;0
1852;WC-1978;M-1978-05;T-05;1;0;P-25569;10;midfielder;MF;1;0
1853;WC-1978;M-1978-05;T-05;1;0;P-90221;11;midfielder;MF;1;0
1854;WC-1978;M-1978-05;T-05;1;0;P-99989;18;forward;FW;1;0
1855;WC-1978;M-1978-05;T-05;1;0;P-05699;15;defender;DF;0;1
1856;WC-1978;M-1978-05;T-05;1;0;P-82174;19;forward;FW;0;1
1857;WC-1978;M-1978-05;T-73;0;1;P-26973;2;defender;DF;1;0
1858;WC-1978;M-1978-05;T-73;0;1;P-57837;4;defender;DF;1;0
1859;WC-1978;M-1978-05;T-73;0;1;P-90350;5;defender;DF;1;0
1860;WC-1978;M-1978-05;T-73;0;1;P-40352;7;forward;FW;1;0
1861;WC-1978;M-1978-05;T-73;0;1;P-28881;11;midfielder;MF;1;0
1862;WC-1978;M-1978-05;T-73;0;1;P-23912;13;goal keeper;GK;1;0
1863;WC-1978;M-1978-05;T-73;0;1;P-50273;17;midfielder;MF;1;0
1864;WC-1978;M-1978-05;T-73;0;1;P-58423;18;defender;DF;1;0
1865;WC-1978;M-1978-05;T-73;0;1;P-78126;19;forward;FW;1;0
1866;WC-1978;M-1978-05;T-73;0;1;P-38692;20;forward;FW;1;0
1867;WC-1978;M-1978-05;T-73;0;1;P-26030;21;midfielder;MF;1;0
1868;WC-1978;M-1978-05;T-73;0;1;P-99707;9;forward;FW;0;1
1869;WC-1978;M-1978-05;T-73;0;1;P-15195;14;midfielder;MF;0;1
1870;WC-1978;M-1978-06;T-09;1;0;P-06015;1;goal keeper;GK;1;0
1871;WC-1978;M-1978-06;T-09;1;0;P-52658;2;defender;DF;1;0
1872;WC-1978;M-1978-06;T-09;1;0;P-69644;3;defender;DF;1;0
1873;WC-1978;M-1978-06;T-09;1;0;P-54171;4;defender;DF;1;0
1874;WC-1978;M-1978-06;T-09;1;0;P-22554;5;midfielder;MF;1;0
1875;WC-1978;M-1978-06;T-09;1;0;P-12950;6;defender;DF;1;0
1876;WC-1978;M-1978-06;T-09;1;0;P-37483;8;forward;FW;1;0
1877;WC-1978;M-1978-06;T-09;1;0;P-84320;9;forward;FW;1;0
1878;WC-1978;M-1978-06;T-09;1;0;P-85778;10;forward;FW;1;0
1879;WC-1978;M-1978-06;T-09;1;0;P-99975;17;midfielder;MF;1;0
1880;WC-1978;M-1978-06;T-09;1;0;P-34545;18;midfielder;MF;1;0
1881;WC-1978;M-1978-06;T-09;1;0;P-89519;11;midfielder;MF;0;1
1882;WC-1978;M-1978-06;T-09;1;0;P-48382;13;defender;DF;0;1
1883;WC-1978;M-1978-06;T-74;0;1;P-43209;1;goal keeper;GK;1;0
1884;WC-1978;M-1978-06;T-74;0;1;P-59590;2;defender;DF;1;0
1885;WC-1978;M-1978-06;T-74;0;1;P-60570;3;defender;DF;1;0
1886;WC-1978;M-1978-06;T-74;0;1;P-29454;4;defender;DF;1;0
1887;WC-1978;M-1978-06;T-74;0;1;P-52124;5;defender;DF;1;0
1888;WC-1978;M-1978-06;T-74;0;1;P-88425;6;midfielder;MF;1;0
1889;WC-1978;M-1978-06;T-74;0;1;P-69553;7;midfielder;MF;1;0
1890;WC-1978;M-1978-06;T-74;0;1;P-86931;8;midfielder;MF;1;0
1891;WC-1978;M-1978-06;T-74;0;1;P-00891;9;midfielder;MF;1;0
1892;WC-1978;M-1978-06;T-74;0;1;P-61240;10;forward;FW;1;0
1893;WC-1978;M-1978-06;T-74;0;1;P-03989;11;forward;FW;1;0
1894;WC-1978;M-1978-06;T-74;0;1;P-39318;22;forward;FW;0;1
1895;WC-1978;M-1978-07;T-48;1;0;P-31830;5;defender;DF;1;0
1896;WC-1978;M-1978-07;T-48;1;0;P-89311;6;midfielder;MF;1;0
1897;WC-1978;M-1978-07;T-48;1;0;P-12372;8;goal keeper;GK;1;0
1898;WC-1978;M-1978-07;T-48;1;0;P-01582;9;midfielder;MF;1;0
1899;WC-1978;M-1978-07;T-48;1;0;P-25337;10;midfielder;MF;1;0
1900;WC-1978;M-1978-07;T-48;1;0;P-48712;11;defender;DF;1;0
1901;WC-1978;M-1978-07;T-48;1;0;P-63266;12;forward;FW;1;0
1902;WC-1978;M-1978-07;T-48;1;0;P-16991;13;forward;FW;1;0
1903;WC-1978;M-1978-07;T-48;1;0;P-89554;16;forward;FW;1;0
1904;WC-1978;M-1978-07;T-48;1;0;P-48827;17;defender;DF;1;0
1905;WC-1978;M-1978-07;T-48;1;0;P-45370;20;defender;DF;1;0
1906;WC-1978;M-1978-07;T-48;1;0;P-48111;18;defender;DF;0;1
1907;WC-1978;M-1978-07;T-38;0;1;P-47243;1;goal keeper;GK;1;0
1908;WC-1978;M-1978-07;T-38;0;1;P-36227;6;midfielder;MF;1;0
1909;WC-1978;M-1978-07;T-38;0;1;P-81360;7;midfielder;MF;1;0
1910;WC-1978;M-1978-07;T-38;0;1;P-64031;8;midfielder;MF;1;0
1911;WC-1978;M-1978-07;T-38;0;1;P-64311;9;midfielder;MF;1;0
1912;WC-1978;M-1978-07;T-38;0;1;P-33083;14;defender;DF;1;0
1913;WC-1978;M-1978-07;T-38;0;1;P-61698;15;defender;DF;1;0
1914;WC-1978;M-1978-07;T-38;0;1;P-60654;17;forward;FW;1;0
1915;WC-1978;M-1978-07;T-38;0;1;P-14915;18;forward;FW;1;0
1916;WC-1978;M-1978-07;T-38;0;1;P-98081;20;defender;DF;1;0
1917;WC-1978;M-1978-07;T-38;0;1;P-25070;21;defender;DF;1;0
1918;WC-1978;M-1978-07;T-38;0;1;P-36867;10;forward;FW;0;1
1919;WC-1978;M-1978-08;T-56;1;0;P-32834;2;defender;DF;1;0
1920;WC-1978;M-1978-08;T-56;1;0;P-32373;3;defender;DF;1;0
1921;WC-1978;M-1978-08;T-56;1;0;P-76522;4;defender;DF;1;0
1922;WC-1978;M-1978-08;T-56;1;0;P-93346;5;defender;DF;1;0
1923;WC-1978;M-1978-08;T-56;1;0;P-72529;6;midfielder;MF;1;0
1924;WC-1978;M-1978-08;T-56;1;0;P-91524;7;forward;FW;1;0
1925;WC-1978;M-1978-08;T-56;1;0;P-23639;8;midfielder;MF;1;0
1926;WC-1978;M-1978-08;T-56;1;0;P-96979;10;midfielder;MF;1;0
1927;WC-1978;M-1978-08;T-56;1;0;P-50099;11;forward;FW;1;0
1928;WC-1978;M-1978-08;T-56;1;0;P-42136;19;forward;FW;1;0
1929;WC-1978;M-1978-08;T-56;1;0;P-07978;21;goal keeper;GK;1;0
1930;WC-1978;M-1978-08;T-56;1;0;P-94008;9;midfielder;MF;0;1
1931;WC-1978;M-1978-08;T-56;1;0;P-49357;20;forward;FW;0;1
1932;WC-1978;M-1978-08;T-64;0;1;P-05695;1;goal keeper;GK;1;0
1933;WC-1978;M-1978-08;T-64;0;1;P-98422;4;defender;DF;1;0
1934;WC-1978;M-1978-08;T-64;0;1;P-93612;6;midfielder;MF;1;0
1935;WC-1978;M-1978-08;T-64;0;1;P-58552;7;midfielder;MF;1;0
1936;WC-1978;M-1978-08;T-64;0;1;P-68584;8;forward;FW;1;0
1937;WC-1978;M-1978-08;T-64;0;1;P-22480;9;forward;FW;1;0
1938;WC-1978;M-1978-08;T-64;0;1;P-57616;10;midfielder;MF;1;0
1939;WC-1978;M-1978-08;T-64;0;1;P-73968;11;midfielder;MF;1;0
1940;WC-1978;M-1978-08;T-64;0;1;P-53235;13;defender;DF;1;0
1941;WC-1978;M-1978-08;T-64;0;1;P-23439;14;defender;DF;1;0
1942;WC-1978;M-1978-08;T-64;0;1;P-94977;22;defender;DF;1;0
1943;WC-1978;M-1978-08;T-64;0;1;P-16479;15;midfielder;MF;0;1
1944;WC-1978;M-1978-08;T-64;0;1;P-35089;16;midfielder;MF;0;1
1945;WC-1978;M-1978-09;T-41;1;0;P-48831;1;goal keeper;GK;1;0
1946;WC-1978;M-1978-09;T-41;1;0;P-83005;2;defender;DF;1;0
1947;WC-1978;M-1978-09;T-41;1;0;P-03775;3;defender;DF;1;0
1948;WC-1978;M-1978-09;T-41;1;0;P-21248;5;defender;DF;1;0
1949;WC-1978;M-1978-09;T-41;1;0;P-99788;8;defender;DF;1;0
1950;WC-1978;M-1978-09;T-41;1;0;P-88467;9;midfielder;MF;1;0
1951;WC-1978;M-1978-09;T-41;1;0;P-12030;10;midfielder;MF;1;0
1952;WC-1978;M-1978-09;T-41;1;0;P-93788;14;midfielder;MF;1;0
1953;WC-1978;M-1978-09;T-41;1;0;P-44349;16;midfielder;MF;1;0
1954;WC-1978;M-1978-09;T-41;1;0;P-57787;18;center forward;CF;1;0
1955;WC-1978;M-1978-09;T-41;1;0;P-91717;21;center forward;CF;1;0
1956;WC-1978;M-1978-09;T-41;1;0;P-05902;4;midfielder;MF;0;1
1957;WC-1978;M-1978-09;T-41;1;0;P-16875;19;forward;FW;0;1
1958;WC-1978;M-1978-09;T-36;0;1;P-99164;3;defender;DF;1;0
1959;WC-1978;M-1978-09;T-36;0;1;P-42012;4;defender;DF;1;0
1960;WC-1978;M-1978-09;T-36;0;1;P-12183;5;midfielder;MF;1;0
1961;WC-1978;M-1978-09;T-36;0;1;P-36123;6;defender;DF;1;0
1962;WC-1978;M-1978-09;T-36;0;1;P-99185;7;forward;FW;1;0
1963;WC-1978;M-1978-09;T-36;0;1;P-45243;10;forward;FW;1;0
1964;WC-1978;M-1978-09;T-36;0;1;P-70353;12;defender;DF;1;0
1965;WC-1978;M-1978-09;T-36;0;1;P-17566;13;midfielder;MF;1;0
1966;WC-1978;M-1978-09;T-36;0;1;P-77765;17;forward;FW;1;0
1967;WC-1978;M-1978-09;T-36;0;1;P-15153;18;midfielder;MF;1;0
1968;WC-1978;M-1978-09;T-36;0;1;P-67438;21;goal keeper;GK;1;0
1969;WC-1978;M-1978-09;T-36;0;1;P-88526;16;midfielder;MF;0;1
1970;WC-1978;M-1978-09;T-36;0;1;P-05262;19;forward;FW;0;1
1971;WC-1978;M-1978-10;T-57;1;0;P-06667;1;goal keeper;GK;1;0
1972;WC-1978;M-1978-10;T-57;1;0;P-56499;3;defender;DF;1;0
1973;WC-1978;M-1978-10;T-57;1;0;P-89521;4;defender;DF;1;0
1974;WC-1978;M-1978-10;T-57;1;0;P-42824;5;midfielder;MF;1;0
1975;WC-1978;M-1978-10;T-57;1;0;P-95634;6;defender;DF;1;0
1976;WC-1978;M-1978-10;T-57;1;0;P-97548;8;midfielder;MF;1;0
1977;WC-1978;M-1978-10;T-57;1;0;P-48883;9;defender;DF;1;0
1978;WC-1978;M-1978-10;T-57;1;0;P-29548;12;midfielder;MF;1;0
1979;WC-1978;M-1978-10;T-57;1;0;P-21597;16;forward;FW;1;0
1980;WC-1978;M-1978-10;T-57;1;0;P-92867;17;forward;FW;1;0
1981;WC-1978;M-1978-10;T-57;1;0;P-67962;19;forward;FW;1;0
1982;WC-1978;M-1978-10;T-57;1;0;P-18317;7;forward;FW;0;1
1983;WC-1978;M-1978-10;T-57;1;0;P-03652;18;forward;FW;0;1
1984;WC-1978;M-1978-10;T-79;0;1;P-32712;2;defender;DF;1;0
1985;WC-1978;M-1978-10;T-79;0;1;P-10069;3;defender;DF;1;0
1986;WC-1978;M-1978-10;T-79;0;1;P-82486;4;defender;DF;1;0
1987;WC-1978;M-1978-10;T-79;0;1;P-66055;6;midfielder;MF;1;0
1988;WC-1978;M-1978-10;T-79;0;1;P-94864;7;midfielder;MF;1;0
1989;WC-1978;M-1978-10;T-79;0;1;P-44105;8;midfielder;MF;1;0
1990;WC-1978;M-1978-10;T-79;0;1;P-47488;9;forward;FW;1;0
1991;WC-1978;M-1978-10;T-79;0;1;P-12467;10;midfielder;MF;1;0
1992;WC-1978;M-1978-10;T-79;0;1;P-36542;12;midfielder;MF;1;0
1993;WC-1978;M-1978-10;T-79;0;1;P-16979;20;defender;DF;1;0
1994;WC-1978;M-1978-10;T-79;0;1;P-99636;22;goal keeper;GK;1;0
1995;WC-1978;M-1978-11;T-86;1;0;P-14080;1;goal keeper;GK;1;0
1996;WC-1978;M-1978-11;T-86;1;0;P-69695;2;defender;DF;1;0
1997;WC-1978;M-1978-11;T-86;1;0;P-55894;3;defender;DF;1;0
1998;WC-1978;M-1978-11;T-86;1;0;P-47205;4;defender;DF;1;0
1999;WC-1978;M-1978-11;T-86;1;0;P-68969;5;defender;DF;1;0
2000;WC-1978;M-1978-11;T-86;1;0;P-41102;6;midfielder;MF;1;0
2001;WC-1978;M-1978-11;T-86;1;0;P-52461;9;forward;FW;1;0
2002;WC-1978;M-1978-11;T-86;1;0;P-15681;10;midfielder;MF;1;0
2003;WC-1978;M-1978-11;T-86;1;0;P-59574;11;forward;FW;1;0
2004;WC-1978;M-1978-11;T-86;1;0;P-34993;14;forward;FW;1;0
2005;WC-1978;M-1978-11;T-86;1;0;P-95747;20;midfielder;MF;1;0
2006;WC-1978;M-1978-11;T-46;0;1;P-07985;1;goal keeper;GK;1;0
2007;WC-1978;M-1978-11;T-46;0;1;P-04060;3;defender;DF;1;0
2008;WC-1978;M-1978-11;T-46;0;1;P-04466;4;defender;DF;1;0
2009;WC-1978;M-1978-11;T-46;0;1;P-84173;5;defender;DF;1;0
2010;WC-1978;M-1978-11;T-46;0;1;P-55869;6;midfielder;MF;1;0
2011;WC-1978;M-1978-11;T-46;0;1;P-08713;7;midfielder;MF;1;0
2012;WC-1978;M-1978-11;T-46;0;1;P-03980;8;forward;FW;1;0
2013;WC-1978;M-1978-11;T-46;0;1;P-64532;9;forward;FW;1;0
2014;WC-1978;M-1978-11;T-46;0;1;P-26316;11;forward;FW;1;0
2015;WC-1978;M-1978-11;T-46;0;1;P-64464;12;defender;DF;1;0
2016;WC-1978;M-1978-11;T-46;0;1;P-69029;17;midfielder;MF;1;0
2017;WC-1978;M-1978-11;T-46;0;1;P-21068;18;midfielder;MF;0;1
2018;WC-1978;M-1978-11;T-46;0;1;P-50233;22;goal keeper;GK;0;1
2019;WC-1978;M-1978-12;T-03;1;0;P-66254;2;center midfielder;CM;1;0
2020;WC-1978;M-1978-12;T-03;1;0;P-25276;5;goal keeper;GK;1;0
2021;WC-1978;M-1978-12;T-03;1;0;P-99593;6;defensive midfielder;DM;1;0
2022;WC-1978;M-1978-12;T-03;1;0;P-03905;7;center back;CB;1;0
2023;WC-1978;M-1978-12;T-03;1;0;P-04739;9;midfielder;MF;1;0
2024;WC-1978;M-1978-12;T-03;1;0;P-35082;10;attacking midfielder;AM;1;0
2025;WC-1978;M-1978-12;T-03;1;0;P-26640;14;center forward;CF;1;0
2026;WC-1978;M-1978-12;T-03;1;0;P-06976;15;right back;RB;1;0
2027;WC-1978;M-1978-12;T-03;1;0;P-80376;19;center back;CB;1;0
2028;WC-1978;M-1978-12;T-03;1;0;P-54098;20;left back;LB;1;0
